ID,Ticker,Sell_After,Price,Volatility,Vol_Coeff,Drift,Objective_Value
179,TXN,15,254.625,0.0010841439368727726,1.0,0.044462844383564425,26.659466558744732
178,TXN,14,254.625,0.0010841439368727726,1.0,0.044462844383564425,0.23697703393887148
434,AMD,15,161.91,0.0009962143399985263,1.0,0.03966445958769901,0.22851311520455023
433,AMD,14,161.91,0.0009962143399985263,1.0,0.03966445958769901,0.15603922479693286
14,ORCL,15,126.71,0.0007371693308633762,1.0,0.03232560799688478,0.12683136847874496
299,WFC,15,75.0,0.00028195829477257794,1.0,0.022249634785200038,0.1264589157475096
177,TXN,13,254.625,0.0010841439368727726,1.0,0.044462844383564425,0.12248767456934713
298,WFC,14,75.0,0.00028195829477257794,1.0,0.022249634785200038,0.11985129056707744
432,AMD,13,161.91,0.0009962143399985263,1.0,0.03966445958769901,0.11752601535838128
297,WFC,13,75.0,0.00028195829477257794,1.0,0.022249634785200038,0.11401975396424702
